,id,prism_ppt,prism_tmean,prism_tmin,prism_tmax,prism_tdmean,prism_vpdmin,prism_vpdmax,q_cfs,q_m3day,q_m,q_mm
1264,2001-10-09,0.0,17.876481991703432,11.226792659566486,24.527198160676967,6.785262705507385,2.7053159107347913,23.070148967608223,0.39,954.2905692438402,3.2034925730552396e-06,0.0032034925730552396
1265,2001-10-10,0.0,18.152181076624828,10.340823817673034,25.96469963568198,-1.4480149261893054,6.496621351062867,30.500635464852646,0.48,1174.5114698385726,3.942760089914141e-06,0.003942760089914141
1266,2001-10-11,0.0,19.72048273869158,11.414992296470963,28.026953904054736,2.1069654085859613,5.9126037188500815,32.94215368181872,0.34,831.945624468989,2.792788397022517e-06,0.002792788397022517
1267,2001-10-12,0.0,19.30804511008889,14.157686565398942,24.459343377364508,5.045194589228955,6.279649620716072,23.840591740040527,0.25,611.7247238742566,2.0535208801636153e-06,0.0020535208801636153
1268,2001-10-13,0.0,22.157255616878466,14.027857906701064,30.28779454845779,2.55255871852399,8.03054869413494,37.63993146256838,0.19,464.910790144435,1.5606758689243476e-06,0.0015606758689243477
1269,2001-10-14,0.0,22.91296582407269,13.98589385854736,31.84102111867846,3.077275703873268,9.57226569708067,40.78319169509219,0.14,342.5658453695837,1.1499716928916248e-06,0.0011499716928916248
1270,2001-10-15,0.0,23.142246529226803,13.88326601685323,32.402151220796135,2.881128028677258,9.277992575321717,44.227612773412325,0.07,171.28292268479186,5.749858464458124e-07,0.0005749858464458124
1271,2001-10-16,0.0,21.04527113382008,11.708492182267888,30.382984761735635,3.649945249564205,5.864452860569957,35.486915996115435,0.05,122.34494477485131,4.1070417603272305e-07,0.00041070417603272303
1272,2001-10-17,0.0,19.25648090308255,11.660454854301774,26.853576336722735,5.911324377895224,4.945783567197314,28.490819455992966,0.03,73.40696686491079,2.464225056196338e-07,0.00024642250561963383
1273,2001-10-18,0.0,17.493148622586414,10.097602499726586,24.889610660727982,7.0671337378291685,3.2855188005265825,24.421094529293075,0.02,48.93797790994052,1.6428167041308922e-07,0.00016428167041308923
1274,2001-10-19,0.0,19.390170857934333,9.983317929803965,28.798008762869976,4.229472982517314,4.370366896091063,34.18553014140619,0.02,48.93797790994052,1.6428167041308922e-07,0.00016428167041308923
1275,2001-10-20,0.0,18.767325409272452,9.173947115765941,28.361585977160516,3.9427803709709153,4.648080505887649,29.703602687451387,0.04,97.87595581988104,3.2856334082617843e-07,0.00032856334082617846
1276,2001-10-21,0.0,17.179795001887552,8.48943555671514,25.87124021955701,3.0072343750389146,3.759457612383768,27.521659170149,0.04,97.87595581988104,3.2856334082617843e-07,0.00032856334082617846
1277,2001-10-22,0.0,15.826933735142381,7.3028854454959875,24.351951498690113,4.7716846252528935,2.6756828447833385,23.377735100472005,0.02,48.93797790994052,1.6428167041308922e-07,0.00016428167041308923
1278,2001-10-23,0.0,16.94088439961724,9.073906893127019,24.80894779742731,7.8906487479499035,1.4241651512359736,23.446818335383206,0.02,48.93797790994052,1.6428167041308922e-07,0.00016428167041308923
1279,2001-10-24,0.0,15.747645622835776,9.966572214070274,21.52972311085434,2.121496405846534,2.2985262233292714,20.252370139446512,0.01,24.46898895497026,8.214083520654461e-08,8.214083520654461e-05
1280,2001-10-25,0.0,17.054956973291066,7.887719284852986,26.223179935438864,-2.282818629048183,5.445543335314953,29.33977639718671,0.0,0.0,0.0,0.0
1281,2001-10-26,0.0,18.15222938508174,8.951640248858512,27.35400417785132,0.29948339449068234,5.6083278359095345,31.92374854821867,0.01,24.46898895497026,8.214083520654461e-08,8.214083520654461e-05
1282,2001-10-27,0.0,17.440218167740355,7.570385896093513,27.310989092461256,2.922006231860796,3.243349645663557,31.118286450077125,0.01,24.46898895497026,8.214083520654461e-08,8.214083520654461e-05
1283,2001-10-28,0.0,12.218973963018126,8.390936060017669,16.048053322919365,7.911639777950256,1.539671766828665,9.04275717342984,0.02,48.93797790994052,1.6428167041308922e-07,0.00016428167041308923
1284,2001-10-29,0.0,13.317356343142416,10.034922199751172,16.600784100842116,9.158881716994822,1.0713406114940622,8.107700873133634,0.02,48.93797790994052,1.6428167041308922e-07,0.00016428167041308923
1285,2001-10-30,26.41892037540121,12.208097370935432,10.810487803437544,13.606876950483453,10.756153863692528,0.005399048950096222,6.1749213286793205,0.17,415.9728122344945,1.3963941985112585e-06,0.0013963941985112585
1286,2001-10-31,17.214352917582183,12.873427831091083,9.939823114864586,15.807823193719653,11.693283723279139,0.034613043236367734,3.6452856918709804,0.19,464.910790144435,1.5606758689243476e-06,0.0015606758689243477
1287,2001-11-01,0.0,12.610883818498994,6.833603250477471,18.389191878005988,8.840056012954797,0.02163785979738536,9.455867608870177,0.16,391.50382327952417,1.3142533633047137e-06,0.0013142533633047138
1288,2001-11-02,0.0,12.795219810594638,6.242826344438129,19.348633012560946,8.517610732161225,0.1808615942515756,10.04754086319769,0.14,342.5658453695837,1.1499716928916248e-06,0.0011499716928916248
1289,2001-11-03,0.0,14.099101703624244,7.263041004194575,20.936085116885042,8.204864243803188,0.4147965597668885,13.053647877351846,0.15,367.0348343245539,1.2321125280981692e-06,0.0012321125280981692
1290,2001-11-04,0.0,16.532630202217728,8.180996283091218,24.885454201691832,6.1470611680720335,2.1393092532219096,21.470205767762447,0.16,391.50382327952417,1.3142533633047137e-06,0.0013142533633047138
1291,2001-11-05,0.0,17.55627484814493,9.293555024385093,25.820155892408245,5.550013744521481,3.5213328417180643,22.828732707920214,0.18,440.44180118946474,1.478535033717803e-06,0.001478535033717803
1292,2001-11-06,0.0,15.61372007136564,7.539447393188914,23.688988028698784,6.136937438046297,1.1244189555583701,18.995707804302945,0.18,440.44180118946474,1.478535033717803e-06,0.001478535033717803
1293,2001-11-07,0.0,10.631704355031898,4.773383531112017,16.49092880042672,5.361016301468481,0.1346071538365917,8.958764651801323,0.2,489.37977909940525,1.6428167041308922e-06,0.0016428167041308921
1294,2001-11-08,0.0,13.094098546054106,5.4240489117422825,20.76522491586739,-0.4845859076911463,2.868222026054168,18.066891722005533,0.21,513.8487680543755,1.7249575393374368e-06,0.0017249575393374367
1295,2001-11-09,0.0,15.84152583402675,7.913522704555132,23.770436342993147,0.9688423602775385,5.280976504146975,22.15549957874029,0.23,562.786745964316,1.889239209750526e-06,0.001889239209750526
1296,2001-11-10,0.0,15.93127523360659,8.65464385106534,23.208915834119683,3.787220595035025,3.3672770519962367,20.12604468058547,0.27,660.6627017841971,2.217802550576705e-06,0.002217802550576705
1297,2001-11-11,30.51696729706679,13.56876642024737,8.591296184307964,18.54712853605802,8.71829484725169,0.10595280493728097,11.1163101426242,0.37,905.3525913338997,3.0392109026421505e-06,0.0030392109026421503
1298,2001-11-12,42.7463577042196,12.298770654604033,11.158252754020353,13.440245982991327,12.119490587989667,0.020389663795371125,0.8859629986825682,213.0,521189.46474086656,0.0017495997898994001,1.7495997898994002
1299,2001-11-13,28.961773603406815,9.74773965846033,7.391054923480437,12.105291536860948,9.43409256522811,0.016974497434279145,1.244838598479906,107.0,261818.1818181818,0.0008789069367100273,0.8789069367100273
1300,2001-11-14,6.634685234696294,8.897268764441021,6.959541266819491,10.835856909457691,8.851789163497791,0.008246231883508457,0.8616949487604514,49.7,121610.8751062022,0.0004082399509765267,0.4082399509765267
1301,2001-11-15,0.4650094140968393,12.344710008482368,9.722470521395703,14.968032580559118,11.327496474099602,0.04798299129616129,1.514292050091409,36.0,88088.36023789294,0.00029570700674356055,0.29570700674356054
1302,2001-11-16,0.3120335406205202,13.01595369517031,10.288302326130594,15.74440529675019,11.392634129641825,0.039747586265975056,3.5902189274067617,23.6,57746.81393372983,0.0001938523710874453,0.1938523710874453
1303,2001-11-17,5.696420003003425,9.816038387897864,6.98153378819469,12.651246994573391,9.791294254096659,0.00423475704663521,0.8276061582002584,25.9,63374.68139337298,0.00021274476318495055,0.21274476318495056
1304,2001-11-18,0.13763561934590623,10.124603161516795,5.693357986436113,14.556682387725033,8.012406345775329,0.022650233462935942,4.40356956772281,25.4,62151.231945624466,0.00020863772142462332,0.2086377214246233
1305,2001-11-19,6.731778689592222e-05,10.52221124556226,6.170352148135292,14.8752339580601,7.509992117210264,0.42687621271806386,6.802289738085846,18.2,44533.559898045874,0.0001494963200759112,0.14949632007591118
1306,2001-11-20,5.816846395831634,11.892969262627856,8.967529642328136,14.819208280390303,10.112224872855673,0.03434160571254008,4.697885014215019,16.8,41107.90144435004,0.00013799660314699495,0.13799660314699494
1307,2001-11-21,5.970374041630365,13.516604939617666,10.999182893816021,16.03498495384661,11.580976905467073,0.03734871927917024,3.837780967184204,86.3,211167.37468139335,0.00070887540783248,0.70887540783248
1308,2001-11-22,28.472478797781783,12.550502176714064,9.824861878973346,15.27710665808482,11.679009780285075,0.010593704220041963,1.9157717631912077,531.0,1299303.3135089208,0.004361678349467519,4.361678349467519
1309,2001-11-23,0.08885501927931332,9.677395178713137,5.343977944536849,14.01186471880631,6.88627908147075,0.08748738667260642,5.373061103425121,115.0,281393.37298215803,0.0009446196048752631,0.9446196048752631
1310,2001-11-24,35.31163158346315,8.02051296535517,4.976016974738922,11.066131773302352,5.112726242988095,0.04165846637779509,4.767425334212482,832.0,2035819.8810535257,0.006834117489184511,6.834117489184512
1311,2001-11-25,7.661039527370192,7.284296499685997,2.530428959626491,12.039045570108591,5.590980674561927,0.004098881984135847,1.4835712350347632,316.0,773220.0509770602,0.0025956503925268094,2.5956503925268093
1312,2001-11-26,0.0,5.948580926667622,1.5482879145231843,10.349664771155668,3.9439902725170537,0.004635793068445786,3.4154985026451206,136.0,332778.2497875956,0.0011171153588090067,1.1171153588090068
1313,2001-11-27,0.0,6.399154486994696,1.30705789750483,11.492434417347367,1.8119966905517384,0.16339745500252295,5.308310546714451,94.5,231231.94562446896,0.0007762308927018465,0.7762308927018465
1314,2001-11-28,2.1057960229136166,6.937056286693633,1.696094089678568,12.17891889532492,-1.21160078006266,0.7414572011043556,9.128103471779527,85.8,209943.92523364484,0.0007047683660721528,0.7047683660721528
1315,2001-11-29,56.39029885815395,5.787599139054014,3.877565562476272,7.698537401423225,4.165570429962332,0.01629068699470504,3.437443480054104,885.0,2165505.522514868,0.007269463915779198,7.269463915779197
1316,2001-11-30,0.9513201359853187,7.518710989550672,4.009064664754152,11.029218470233426,5.7704400902040405,0.03478028753841354,2.6705089620438622,241.0,589702.6338147833,0.0019795941284777253,1.9795941284777252
1317,2001-12-01,37.284124069589765,7.1405784686896885,2.948872593684014,11.333438068101875,4.941046080450678,0.08383303401741023,4.584101888696409,2190.0,5358708.581138487,0.01798884291023327,17.98884291023327
1318,2001-12-02,68.12490015713261,8.259252767045416,6.476080829880224,10.043577416487395,7.934393780629286,0.004882288780285577,0.7261465875771209,2670.0,6533220.05097706,0.02193160300014741,21.931603000147412
1319,2001-12-03,17.910341213324767,8.276578310421824,5.668972674184772,10.88530322029769,6.270014345337275,0.10177851367262566,2.805794539327928,1290.0,3156499.575191164,0.010596167741644255,10.596167741644255
1320,2001-12-04,0.12874047601997815,6.335157454102049,2.3257227254963815,10.345525850318774,4.3681588996894085,0.0922102063008117,2.545008330749881,561.0,1372710.2803738317,0.0046081008550871525,4.6081008550871525
1321,2001-12-05,7.136166268628109,5.711856619705218,0.9126259859519661,10.512054932123998,3.326713877985354,0.2175675967619004,3.570752460007809,595.0,1455904.8428207305,0.004887379694789404,4.887379694789404
1322,2001-12-06,13.997026391037485,7.907524928662823,5.440356740723052,10.37585726694882,7.868165804837424,0.009351318706579376,0.5099184568463216,964.0,2358810.535259133,0.007918376513910901,7.918376513910901
1323,2001-12-07,0.2090966811281338,11.3370976353328,6.603647157621361,16.07150256214013,8.505253598498236,0.03200676594585542,5.425955843902399,475.0,1162276.9753610874,0.0039016896723108687,3.901689672310869
1324,2001-12-08,0.0,10.998781528734117,5.6353268538914705,16.36327546225293,-0.14311270521805664,2.1028915805809567,12.759838211145844,318.0,778113.8487680543,0.0026120785595681183,2.6120785595681184
1325,2001-12-09,4.224888268088211,8.230458989572972,2.4711525549722095,13.990683691176548,2.918400295550757,0.06413423647272126,7.531680628145791,247.0,604384.0271877655,0.002028878629601652,2.028878629601652
1326,2001-12-10,0.0,7.088769192813521,2.7809099232747894,11.397860486916484,0.4986020273745259,0.35437751788771277,6.261116465181451,198.0,484485.98130841117,0.0016263885370895832,1.6263885370895832
1327,2001-12-11,0.0,6.857489574626696,1.7306686534709945,11.985193190586587,0.1240091458548572,1.0842999410917877,7.056514162897311,168.0,411079.0144435004,0.0013799660314699493,1.3799660314699493
1328,2001-12-12,0.0,6.581817807458552,1.63461833656865,11.530040389343556,2.366921342066526,0.12881327780270746,6.754386140758131,147.0,359694.1376380628,0.0012074702775362056,1.2074702775362056
1329,2001-12-13,0.0,7.243500525240488,1.3093189346119893,13.178984990252548,3.950939706616585,0.0504279625480823,6.282964351893951,133.0,325437.5531011045,0.0010924731082470433,1.0924731082470434
1330,2001-12-14,33.45315038616136,6.144499330929251,2.8324972971462805,9.457509125184385,5.54351279307615,0.02343856453392324,1.8588593539676703,820.0,2006457.0943075614,0.006735548486936658,6.735548486936658
1331,2001-12-15,0.0,4.745621106899318,0.2234806776808437,9.268606422938412,-0.9932890295588789,0.2567427656273033,6.536567908394177,342.0,836839.4222599829,0.0028092165640638254,2.8092165640638256
1332,2001-12-16,0.2702655324755263,6.615942294514361,1.4144669691609368,11.81845619117622,1.3140053871421316,0.6725424173878134,7.11478375767511,250.0,611724.7238742566,0.0020535208801636153,2.053520880163615
1333,2001-12-17,21.309917705089926,6.249348015597001,4.14857628870149,8.351241754909061,5.439519395701402,0.029375389887145355,1.7831030448381178,759.0,1857196.2616822429,0.006234489392176736,6.2344893921767355
1334,2001-12-18,1.2764657885542126,8.282724541935165,4.008943204695914,12.55749597270691,5.978137847583558,0.07971733862818808,3.4987136698725023,479.0,1172064.5709430755,0.003934546006393487,3.934546006393487
1335,2001-12-19,0.2169306159390295,6.009971976146509,3.049004154407763,8.971806513161319,5.053731616907682,0.09304174592705013,2.1082223440538668,339.0,829498.7255734919,0.0027845743135018622,2.7845743135018624
1336,2001-12-20,12.700659439631433,6.86519565841656,4.354502848882651,9.37682517453435,5.951198014964619,0.017465460279047936,1.3711076684208625,817.0,1999116.3976210705,0.006710906236374695,6.710906236374695
1337,2001-12-21,24.23059447225509,4.642232649452202,3.246152089191519,6.039381941981552,4.51377599047689,0.02150195912879093,0.5119787233262924,1100.0,2691588.785046729,0.009035491872719906,9.035491872719906
1338,2001-12-22,17.032572132454593,5.186084953073545,2.966171088324732,7.40723507225794,4.780546134048399,0.030385794096403376,0.6853648531054556,1060.0,2593712.8292268477,0.008706928531893728,8.706928531893729
1339,2001-12-23,14.763616909585902,6.344724619979525,4.686716599526032,8.003935962524524,5.538990664690796,0.012447975262339253,1.017699611341951,869.0,2126355.1401869156,0.007138038579448726,7.138038579448726
1340,2001-12-24,0.0,5.999274137553682,2.354175470983741,9.645735488162817,4.425816662276034,0.03025739443618554,2.751151029593138,566.0,1384944.7748513168,0.004649171272690425,4.649171272690425
1341,2001-12-25,0.6650932534394474,6.3788149423805764,2.5924128334323187,10.166196432989048,2.3405139099427026,0.1806125416829331,4.362452853906332,428.0,1047272.7272727272,0.003515627746840109,3.515627746840109
1342,2001-12-26,4.388900695989154,6.916785000112413,4.849909106643501,8.984734925487542,5.4787970397542365,0.12194828229172058,2.1144356381004026,383.0,937162.276975361,0.0031459939884106586,3.1459939884106585
1343,2001-12-27,0.4083213310249318,7.540445457101169,5.276844085924425,9.805219707852011,6.953931009265813,0.03948414846507894,1.0116518090183957,331.0,809923.5344095157,0.0027188616453366265,2.7188616453366263
1344,2001-12-28,13.779650835269411,7.312505146348055,5.64749866809093,8.97860134871986,6.709841635193828,0.03559378621893309,1.1485139466464032,1300.0,3180968.564146134,0.010678308576850799,10.6783085768508
1345,2001-12-29,42.62054375174541,7.62874728030072,6.5543155195485285,8.704237870378595,6.349470575046301,0.19724918220773416,2.5145925374234195,1830.0,4477824.978759558,0.015031772842797664,15.031772842797665
1346,2001-12-30,8.55994571012041,8.412993290422236,7.039346372043962,9.787424738447807,7.847728890966007,0.1966190870292299,1.5717461393336838,1570.0,3841631.2659303313,0.012896111127427504,12.896111127427504
1347,2001-12-31,26.139768871256795,9.521745190271412,8.289010126065063,10.755383398147822,9.315685052141196,0.01763551407733232,0.8302930776488545,1860.0,4551231.945624469,0.015278195348417298,15.278195348417299
1348,2002-01-01,9.375866153657526,9.939079117876425,8.197554944073216,11.681539936059515,9.315943016280373,0.01883679131988584,1.324563989083928,1500.0,3670348.3432455393,0.012321125280981692,12.321125280981692
1349,2002-01-02,66.12656052273167,10.26164545217006,9.112392887587049,11.412097202080204,10.05575676624664,0.007696155799216949,0.7145714465364823,5600.0,13702633.814783346,0.04599886771566498,45.99886771566498
1350,2002-01-03,13.220974197608847,8.82397170222228,4.943810669485525,12.704907151361859,8.389491344208528,0.010871589929203082,1.4301275435201133,1860.0,4551231.945624469,0.015278195348417298,15.278195348417299
1351,2002-01-04,0.0,8.645682303952976,3.5296751957679953,13.76289562861219,5.130525945922945,0.14083426079201863,6.037613426396016,1080.0,2642650.8071367885,0.008871210202306818,8.871210202306818
1352,2002-01-05,4.26542479904069,8.782631880572044,4.0675157403755176,13.498677342199795,3.355474841333812,0.175638974066847,7.473871149992388,1420.0,3474596.4316057772,0.011663998599329334,11.663998599329334
1353,2002-01-06,39.88411095391061,7.983341031518182,6.297177250281873,9.670528305228743,7.079878019037281,0.05629044178255642,0.8709003428695826,1990.0,4869328.802039082,0.016346026206102378,16.346026206102376
1354,2002-01-07,0.8226064703605513,10.35679535106934,8.143464338917857,12.571257776574997,9.49296080668854,0.008381681837267462,0.9237006992325435,1150.0,2813933.72982158,0.009446196048752629,9.446196048752629
1355,2002-01-08,0.0,10.841151997851256,9.148979766560828,12.534372619104268,9.508215965292035,0.04742709710273685,1.1655900939570738,847.0,2072523.3644859812,0.006957328741994328,6.957328741994329
1356,2002-01-09,0.0036456110115207076,9.420437024532808,6.387549192265711,12.454214384299231,9.03290654773786,0.016231345836690416,1.1981076064328253,668.0,1634528.4621920134,0.005487007791797179,5.487007791797179
1357,2002-01-10,0.0,10.752237216587162,5.716698818004505,15.78866955267045,5.768256897388519,0.570452640450976,7.645771185272944,538.0,1316431.6057774,0.0044191769341121,4.4191769341121
1358,2002-01-11,0.0,11.575315953165543,5.745123623024968,17.40657759783164,3.3291938028745838,2.1620816479941802,10.736932072040638,448.0,1096210.7051826678,0.003679909417253199,3.679909417253199
1359,2002-01-12,0.0,10.707848767615465,4.758603003146911,16.658166792249435,5.00521019292409,1.2265995958396478,9.25730229221068,384.0,939609.175870858,0.003154208071931313,3.154208071931313
1360,2002-01-13,0.0,10.963582902570245,5.828973194447422,16.0994900579408,5.319134035678296,0.8099043206314127,8.203891325651941,338.0,827051.8266779948,0.0027763602299812075,2.7763602299812074
1361,2002-01-14,0.00012501472557233827,8.51439095517387,2.2692472204405507,14.76055947785007,3.238354846215821,0.039595356174909176,8.303639476306227,302.0,738963.4664401019,0.002480653223237647,2.480653223237647
1362,2002-01-15,0.0,6.152001617363291,1.2173339306316946,11.087562963660258,0.9850702743288184,0.2350283744280493,6.17653078952502,271.0,663109.6006796941,0.0022260166340973588,2.2260166340973586
1363,2002-01-16,0.0,8.236935592138865,3.800807304331844,12.674111156664646,-5.811941729081182,3.8975995255654126,10.511212286738862,237.0,579915.0382327952,0.0019467377943951072,1.9467377943951072
1364,2002-01-17,0.0,6.974466255323363,0.45380754516192723,13.496149694814001,-4.049577613508504,1.3358451481066116,10.729115468400355,213.0,521189.46474086656,0.0017495997898994001,1.7495997898994002
1365,2002-01-18,0.0,6.107753276694293,0.3201029899103886,11.896245613750587,-0.34213406773961574,0.5796888294900712,7.967778889224286,193.0,472251.48683092603,0.0015853181194863109,1.5853181194863109
1366,2002-01-19,0.0,7.192038435998564,0.05533104134583887,14.330076305915561,-0.5458888481375042,0.7946427357314079,9.725224481978472,178.0,435548.00339847064,0.001462106866676494,1.462106866676494
1367,2002-01-20,0.0,5.572400792139227,0.5048068588807232,10.640985910675365,-0.8424990326965952,0.8420169411628793,6.866173055771725,164.0,401291.41886151227,0.0013471096973873315,1.3471096973873316
1368,2002-01-21,0.06655109697863773,6.804564210936091,0.4706045037097582,13.139586214972743,1.2759567598988233,0.11643969642251176,7.282620054973647,157.0,384163.1265930331,0.0012896111127427502,1.2896111127427503
1369,2002-01-22,2.0478106568353724,4.8247408051259075,0.14014911567693902,9.510320005644326,2.500574744629312,0.1254124434748727,2.476167230712787,149.0,364587.9354290569,0.0012238984445775145,1.2238984445775145
1370,2002-01-23,0.0,3.0064841029691047,-1.758760847290751,7.772440321672474,-1.8786300454993956,0.23036626993163298,5.213952129428955,137.0,335225.1486830926,0.0011253294423296612,1.1253294423296611
1371,2002-01-24,0.0,4.963910038709708,-1.7565470269211256,11.685308293864049,-3.02118620782541,1.2916145469589124,8.787346992756524,129.0,315649.9575191164,0.0010596167741644255,1.0596167741644256
1372,2002-01-25,0.0,6.850691062870119,0.3929361177392899,13.309354434063904,-0.09313844461672655,0.9429275547043661,8.47858652784374,124.0,303415.4630416313,0.0010185463565611532,1.0185463565611532
1373,2002-01-26,5.105534707656814,5.373609892047296,0.6811687180760426,10.067000880892008,3.022564167408042,0.006467808393475524,5.280949509134732,178.0,435548.00339847064,0.001462106866676494,1.462106866676494
1374,2002-01-27,4.112473484525964,5.1654940204679,1.77636911629899,8.555614370534444,2.740539798882952,0.0874054761700411,2.613773000331112,172.0,420866.6100254885,0.0014128223655525672,1.4128223655525671
1375,2002-01-28,6.730866422305331,3.0720191192077566,-2.0422702944338003,8.187143438350933,-2.7599409298010342,0.06767220704985329,6.326948604569667,145.0,354800.33984706877,0.0011910421104948967,1.1910421104948967
1376,2002-01-29,1.2506665839274267,0.773464843083062,-3.3004555008077134,4.848039522829875,-1.2956994077396995,0.031423463697142474,1.9171086431842739,134.0,327884.45199660154,0.0011006871917676978,1.1006871917676977
1377,2002-01-30,0.0,1.9358062702440906,-3.9599411096218646,7.832520807854727,-4.281580285184729,0.21075581428413692,6.20878360174903,124.0,303415.4630416313,0.0010185463565611532,1.0185463565611532
1378,2002-01-31,0.0,4.53508125790392,-2.06681252237636,11.13794065991597,-5.627648414836785,1.424990451111214,9.222701216500106,117.0,286287.1707731521,0.000961047771916572,0.961047771916572
1379,2002-02-01,0.6208513786127869,3.9166586849056735,-2.1541566178862026,9.988583332022609,-2.5088578710335496,0.6270133576294349,7.54593116278803,113.0,276499.575191164,0.0009281914378339542,0.9281914378339542
1380,2002-02-02,0.0003685244420020072,5.707609412540126,0.5892107628298587,10.82718350015902,1.7859920642062574,0.20976144505861746,4.6334198034885485,109.0,266711.9796091759,0.0008953351037513363,0.8953351037513363
1381,2002-02-03,0.0,6.3495114773065735,-0.09038134655680917,12.79011441834458,1.3532553086628525,0.15365680263611403,6.818685695964371,105.0,256924.38402718774,0.0008624787696687184,0.8624787696687184
1382,2002-02-04,0.0,7.658615772165125,0.7376467435720182,14.580605210065821,1.7321931994466533,0.49752752378082726,8.70866613409235,101.0,247136.78844519964,0.0008296224355861005,0.8296224355861005
1383,2002-02-05,0.0,9.152749097199562,1.25180318346854,17.054732703170092,0.3512732972233656,1.1687610393360761,12.560658456631378,97.7,239062.02209005947,0.0008025159599679409,0.8025159599679409
1384,2002-02-06,0.004375796986218104,8.034665755434133,0.9775625048607497,15.093041444648634,1.651532497794362,0.7179765120421023,9.376986777192718,94.8,231966.01529311808,0.0007786951177580429,0.7786951177580429
1385,2002-02-07,1.610876016612963,7.2701977909517606,1.5825051335855824,12.959031717239718,4.380601664287638,0.13149474829707095,5.468025956904928,106.0,259371.28292268477,0.0008706928531893728,0.8706928531893728
1386,2002-02-08,16.071823859216856,7.124881767222532,2.9451818153446268,11.305712398801106,5.874208449640296,0.3809732764316345,2.3359193087334194,314.0,768326.2531860662,0.0025792222254855004,2.5792222254855006
1387,2002-02-09,0.0,6.715697874940609,0.8503329929138752,12.582101566528644,-1.9760728564587722,1.008624292412854,8.826331752877556,162.0,396397.6210705182,0.0013306815303460225,1.3306815303460224
1388,2002-02-10,0.0,10.833057140811073,4.392185061632911,17.274959837847025,-4.984108453081986,4.263497291967917,14.95447653114695,135.0,330331.35089209856,0.0011089012752883523,1.1089012752883523
1389,2002-02-11,0.0,11.516691624592276,4.647499097871205,18.38693793372036,-0.4078308031874401,3.375711713679708,13.896764280314285,123.0,300968.56414613425,0.0010103322730404987,1.0103322730404987
1390,2002-02-12,0.0,12.088611405122888,4.628984086664356,19.54939285757235,0.8650954497220747,3.063627332671844,15.302570277167426,117.0,286287.1707731521,0.000961047771916572,0.961047771916572
1391,2002-02-13,0.0003879274718384545,14.057201547148855,6.967322553979511,21.14803706193631,0.8740968371422079,3.697991609222916,18.505380298311888,111.0,271605.7774001699,0.0009117632707926453,0.9117632707926453
1392,2002-02-14,0.0005055568873676083,10.036926382893412,6.450833364097714,13.62412841219921,4.229757683407529,1.2722116594307928,7.256075964151882,105.0,256924.38402718774,0.0008624787696687184,0.8624787696687184
1393,2002-02-15,0.16516727102941,11.505438600025554,4.786348157593695,18.225594878634478,4.419924988675599,0.45611591727803147,12.161815904933222,100.0,244689.8895497026,0.0008214083520654461,0.821408352065446
1394,2002-02-16,0.0,8.246893229821836,3.874055265868067,12.620636592670065,4.561155046067297,0.1893823714110722,5.34362311267317,97.8,239306.71197960916,0.0008033373683200063,0.8033373683200064
1395,2002-02-17,12.325300789156339,6.045204751847597,2.1594128666735206,9.931771431715406,4.1907259728043025,0.09117410252825617,3.3299994238795656,112.0,274052.67629566696,0.0009199773543132997,0.9199773543132997
1396,2002-02-18,0.0007456044218053108,6.724084735728089,1.9257461537960558,11.523303611250713,3.1119935449144527,0.14759559394156485,5.456820525727441,100.0,244689.8895497026,0.0008214083520654461,0.821408352065446
1397,2002-02-19,12.75132672654336,5.593869586855744,0.4623166556960514,10.726397724360854,4.1628602161819375,0.05703491304806816,4.402995966971402,114.0,278946.474086661,0.0009364055213546086,0.9364055213546086
1398,2002-02-20,7.386536901143309,8.623447548903341,5.809078539003255,11.438848549672272,8.553781561246266,0.011799201607514475,0.8692313801106352,354.0,866202.2090059472,0.002907785566311679,2.907785566311679
1399,2002-02-21,0.44999435326595877,12.033279709180219,7.970390282867153,16.097088466500654,10.641788366199865,0.006164035949861468,4.096684568311229,213.0,521189.46474086656,0.0017495997898994001,1.7495997898994002
1400,2002-02-22,0.0,14.167222522378687,7.748999469495257,20.586677990456042,9.731660211525194,0.1306869555915548,10.265326391241292,156.0,381716.22769753606,0.0012813970292220958,1.2813970292220958
1401,2002-02-23,0.5844548247899473,13.172908984363113,6.191167005007027,20.15572488950788,8.103144288271237,0.1870944151481799,11.718184086638237,137.0,335225.1486830926,0.0011253294423296612,1.1253294423296611
1402,2002-02-24,1.0910447224934412,6.994751025600875,2.6392033180887036,11.351094503743093,4.9470498542413495,0.1342314994702192,4.2850215039613415,127.0,310756.15972812235,0.0010431886071231166,1.0431886071231165
1403,2002-02-25,0.0,11.495180110655722,3.4312901376748686,19.56005083526828,3.928174340589958,0.7668886815073742,14.524796187318696,117.0,286287.1707731521,0.000961047771916572,0.961047771916572
1404,2002-02-26,0.0,15.03162175097237,7.423880355556895,22.640362444482843,0.2431312510302574,4.454224543459943,21.253137576961816,108.0,264265.08071367885,0.0008871210202306819,0.8871210202306818
1405,2002-02-27,0.0,15.79777292626398,9.303566343133387,22.29283709162009,0.41313804307299634,6.391139685849071,19.87174285305525,102.0,249583.68734069666,0.000837836519106755,0.8378365191067549
